assembly_id,plug_obj,socket_obj,plug_vertex_count,plug_face_count,plug_bbox_min_x,plug_bbox_min_y,plug_bbox_min_z,plug_bbox_max_x,plug_bbox_max_y,plug_bbox_max_z,plug_bbox_x,plug_bbox_y,plug_bbox_z,plug_xy_bbox_min,plug_xy_bbox_max,plug_xy_bbox_diag,plug_xy_bbox_area,plug_xy_bbox_equiv_diameter,plug_xy_radius_mean_from_centroid,plug_xy_radius_p95_from_centroid,plug_xy_radius_max_from_centroid,socket_vertex_count,socket_face_count,socket_bbox_min_x,socket_bbox_min_y,socket_bbox_min_z,socket_bbox_max_x,socket_bbox_max_y,socket_bbox_max_z,socket_bbox_x,socket_bbox_y,socket_bbox_z,socket_xy_bbox_min,socket_xy_bbox_max,socket_xy_bbox_diag,socket_xy_bbox_area,socket_xy_bbox_equiv_diameter,socket_xy_radius_mean_from_centroid,socket_xy_radius_p95_from_centroid,socket_xy_radius_max_from_centroid,xy_bbox_max_clearance_proxy,xy_bbox_min_clearance_proxy,xy_bbox_equiv_diameter_clearance_proxy,xy_radius_p95_radial_clearance_proxy,xy_radius_p95_diametral_clearance_proxy,plug_to_socket_surface_dist_min,plug_to_socket_surface_dist_p01,plug_to_socket_surface_dist_p05,plug_to_socket_surface_dist_median,plug_to_socket_surface_dist_mean,plug_to_socket_surface_dist_max,plug_to_socket_signed_dist_min,plug_to_socket_signed_dist_p01,plug_to_socket_signed_dist_p05,plug_to_socket_signed_dist_median,plug_to_socket_signed_dist_mean,plug_to_socket_signed_dist_max,plug_to_socket_signed_dist_positive_fraction,plug_to_socket_distance_sample_count
00186,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00186/plug.obj,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00186/socket.obj,3438,1422,-0.013755,-0.013788,0.000277,0.013755,0.013788,0.013491,0.02751,0.027576,0.013214,0.02751,0.027576,0.03895171210614496,0.00075861576,0.03107892509227627,0.012536990650336536,0.013854126673398208,0.013888800739769471,2562,5120,-0.008259,-0.008052,3e-06,0.008259,0.008052,0.029936,0.016518,0.016104,0.029933,0.016104,0.016518,0.023069094910724175,0.000266005872,0.01840351040867367,0.007191692885640604,0.0088567446764434,0.009005759031338299,-0.011057999999999998,-0.011406,-0.012675414683602601,-0.004997381996954809,-0.009994763993909618,0.0015935549116308343,0.0015998222273871901,0.0016417687152382905,0.004124351323034192,0.0037757624326087424,0.005738546199132386,-0.005738546199132386,-0.005726706901919915,-0.005702840835587861,-0.004124351323034192,-0.0037757624326087424,-0.0015935549116308343,0.0,1024
00187,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00187/plug.obj,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00187/socket.obj,2562,5120,-0.00401,-0.004113,0.0,0.00401,0.004113,0.059568,0.00802,0.008226,0.059568,0.00802,0.008226,0.011488580243006532,6.597252e-05,0.009165087087956743,0.0035745444015976516,0.004393603318545112,0.004469658784167094,2910,5824,-0.009864,-0.009929,0.0,0.033131,0.009759,0.019596,0.042995,0.019688,0.019596,0.019688,0.042995,0.04728834284472231,0.00084648556,0.03282954293070937,0.01365775335477131,0.020591045533005954,0.0217178175837582,0.034768999999999994,0.011668000000000001,0.023664455842752626,0.01619744221446084,0.03239488442892168,0.0003883848396146416,0.0004437105226004155,0.00051912038385445,0.020394184352625112,0.020842410845476687,0.04958163685930166,-0.04958163685930166,-0.04935249674353167,-0.0469248456600635,-0.020394184352625112,-0.020811069967615947,0.0006653388709205302,0.0283203125,1024
00190,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00190/plug.obj,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00190/socket.obj,274,556,-0.009533,-0.009533,0.058324,0.009533,0.009533,0.071035,0.019066,0.019066,0.012711,0.019066,0.019066,0.02696339578020543,0.00036351235599999996,0.02151367719984304,0.008025215326402197,0.009533218925759677,0.009533353578607016,170,344,-0.009084,-0.008999,7.7e-05,0.009084,0.009084,0.077263,0.018168,0.018083000000000002,0.077186,0.018083000000000002,0.018168,0.02563339838960102,0.00032853194400000004,0.020452380370253192,0.007339568160303895,0.010156094484869937,0.01182453725336403,-0.0008979999999999995,-0.0009829999999999978,-0.001061296829589848,0.00062287555911026,0.00124575111822052,0.000270482267650584,0.000276180470064233,0.0002960164180458057,0.0019164704457507674,0.0019535123289649687,0.004468291040729122,-0.004468291040729122,-0.0038990047567411864,-0.003545846818534776,-0.0019164704457507674,-0.0019520012317774903,0.0004250995055264201,0.001953125,1024
00192,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00192/plug.obj,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00192/socket.obj,2178,4352,-0.00383,-0.003889,0.026636,0.00383,0.003889,0.102164,0.00766,0.007778,0.07552800000000001,0.00766,0.007778,0.010916633363816887,5.957948e-05,0.008709704357253335,0.0034223894216096596,0.003889,0.003889273582560117,6277,10320,-0.035772,-0.035772,0.0,0.035772,0.035772,0.054392,0.071544,0.071544,0.054392,0.071544,0.071544,0.10117849510642071,0.005118543935999999,0.08072875913068135,0.032468203521302134,0.04538900217779439,0.046822568027282935,0.06376599999999999,0.063884,0.07201905477342802,0.041500002177794384,0.08300000435558877,0.00025379180419689675,0.0002669054111394432,0.0002910799806129237,0.01009897421005358,0.015682712585482976,0.04791921300531491,-0.04791921300531491,-0.04780255161114564,-0.0454845339791044,-0.01009897421005358,-0.01566829453067449,0.001288554458779839,0.0107421875,1024
00210,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00210/plug.obj,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00210/socket.obj,64,128,-0.003895,-0.003879,6e-06,0.003829,0.003879,0.072149,0.007724,0.007758,0.072143,0.007724,0.007758,0.010947453585195051,5.9922792e-05,0.008734762069188825,0.0035909706435312974,0.003895666094401188,0.003895676882901938,1243,2534,-0.028842,-0.086567,0.000311,0.042185,0.01111,0.047173,0.071027,0.097677,0.046862,0.071027,0.097677,0.12077098599415342,0.0069377042790000005,0.09398595340635296,0.03836940999696396,0.0556494067491913,0.05769435702377913,0.089919,0.06330300000000001,0.08525119133716413,0.05175374065479011,0.10350748130958022,0.0001839765023511741,0.0002154868050869282,0.0002706057823517157,0.005385362941577147,0.007288874588963918,0.024991347608880193,-0.024991347608880193,-0.024978462876467426,-0.021947660383483596,-0.004767927842430148,-0.006362057610073102,0.008824054089140372,0.11,800
00211,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00211/plug.obj,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00211/socket.obj,6658,13312,-0.003763,-0.005123,0.0,0.003656,0.00241,0.059512,0.007419,0.007533,0.059512,0.007419,0.007533,0.010572967889859498,5.5887327e-05,0.008435517458102091,0.0027747815564236897,0.003741480103030702,0.0037682793523682256,7020,14048,-0.015475,-0.006751,0.0,0.015476,0.005629,0.017593,0.030951,0.01238,0.017593,0.01238,0.030951,0.033335098634922324,0.00038317338,0.022087813379912315,0.00923916904860599,0.015602145796585339,0.01640363306933224,0.023418,0.004961,0.013652295921810224,0.011860665693554637,0.023721331387109273,0.0004117171098969124,0.00043301914881093925,0.00045671618586404824,0.011965708478772246,0.015063998143522222,0.04201237355010394,-0.04201237355010394,-0.04188721589686393,-0.038433533333868,-0.011965708478772246,-0.015014740048716974,0.0005686544949648115,0.0498046875,1024
00213,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00213/plug.obj,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00213/socket.obj,3889,4096,-0.002638,-0.002462,-0.0,0.002594,0.002791,0.049984,0.0052320000000000005,0.005253000000000001,0.049984,0.0052320000000000005,0.005253000000000001,0.007414029471211995,2.7483696000000005e-05,0.005915515918555171,0.0023508570377784787,0.0027235670414087515,0.0027597519381244067,2686,5376,-0.008307,-0.008155,0.0,0.008307,0.008506,0.004443,0.016614,0.016661000000000002,0.004443,0.016614,0.016661000000000002,0.02352900161502821,0.00027680585400000003,0.01877338966534781,0.005802502517214633,0.00939035217504192,0.009537161578555466,0.011408000000000001,0.011382,0.012857873746792639,0.0066667851336331685,0.013333570267266337,0.00011603608426005382,0.00013801426615967245,0.00016126861101731086,0.020014305862811766,0.020628495815486897,0.04559049267679991,-0.04559049267679991,-0.04555166799720657,-0.043818092584355595,-0.020014305862811766,-0.020622305445042767,0.00020854173058157714,0.01953125,1024
00255,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00255/plug.obj,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00255/socket.obj,7170,14336,-0.005056,-0.005075,0.020322,0.005082,0.005075,0.043553,0.010138,0.01015,0.023231,0.010138,0.01015,0.014345784886160812,0.00010290069999999999,0.011446276268766604,0.0041537231693077065,0.005195696324357688,0.0052302625034824505,6658,13312,-0.003128,-0.003049,0.0,0.003128,0.003049,0.0419,0.006256,0.006098,0.0419,0.006098,0.006256,0.008736311578692693,3.8149088000000004e-05,0.006969428056675933,0.0027272235576600696,0.003110161732129054,0.003128164957287263,-0.003893999999999999,-0.004039999999999999,-0.004476848212090672,-0.0020855345922286338,-0.0041710691844572675,0.0002020002734457224,0.00020234475317032935,0.00048733475352576145,0.0019397092573706408,0.0014248774425669945,0.002578034518918849,-0.002578034518918849,-0.0024728019935019254,-0.002031254434593626,-0.0019397092573706408,-0.0014248774425669945,-0.0002020002734457224,0.0,1024
00256,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00256/plug.obj,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00256/socket.obj,5890,11776,-0.003314,-0.003339,0.0,0.003314,0.003339,0.03488,0.006628,0.006678,0.03488,0.006628,0.006678,0.00940882925767069,4.4261784e-05,0.007507053597072963,0.0026902402573895996,0.0033885224713595496,0.003415462596995068,3098,6208,-0.024159,-0.006709,-3e-06,0.012401,0.036448,0.01343,0.03656,0.043157,0.013432999999999999,0.03656,0.043157,0.05656111958757535,0.00157781992,0.04482123064592126,0.01734642525011834,0.025818452758583337,0.027511903023145035,0.036479,0.029932,0.0373141770488483,0.022429930287223787,0.044859860574447574,0.0003404265782455692,0.00035525633024986573,0.00038516347533692314,0.004239833331825774,0.007136015405271066,0.021749283114919592,-0.021749283114919592,-0.021559821658740003,-0.020469023097777938,-0.004239833331825774,-0.007118657534406318,0.0006166172450992564,0.0205078125,1024
00271,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00271/plug.obj,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00271/socket.obj,2370,4736,-0.016325,-0.014938,0.002582,0.016325,0.014938,0.04441,0.03265,0.029876,0.041828,0.029876,0.03265,0.04425604903287233,0.0009754513999999999,0.03524178338914302,0.011891064095036846,0.016257824223708306,0.016389908840386196,5888,11776,-0.018536,-0.016355,0.0,0.018536,0.016355,0.024415,0.037072,0.03271,0.024415,0.03271,0.037072,0.04943963272517303,0.0012126251200000001,0.039293285122565434,0.013998442124444139,0.023913363230629023,0.024719816362586522,0.004422000000000002,0.002834000000000003,0.004051501733422412,0.007655539006920717,0.015311078013841434,7.700000000000068e-05,7.700000000000068e-05,7.700000000000068e-05,0.009585867239727638,0.009798708258774325,0.02053119502710366,-0.02053119502710366,-0.0200547079177949,-0.01999501287472482,-0.009585867239727638,-0.009668300983006204,0.007662594254993707,0.0146484375,1024
00293,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00293/plug.obj,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00293/socket.obj,2434,4864,-0.003728,-0.003728,0.0,0.003728,0.003728,0.049701,0.007456,0.007456,0.049701,0.007456,0.007456,0.010544376321053796,5.5591936e-05,0.008413195069864142,0.0032883203762695073,0.003727482930879766,0.0037280000000000013,7680,15360,-0.007517,-0.009405,0.0,0.009413,0.009405,0.014108,0.01693,0.01881,0.014108,0.01693,0.01881,0.02530693580819298,0.0003184533,0.020136219474156766,0.0068826124184907245,0.009912520791116342,0.010227520711395412,0.011354,0.009474,0.011723024404292624,0.0061850378602365755,0.012370075720473151,0.00047496745504330384,0.0004863993108088827,0.0004980842760150066,0.010085583000973633,0.012919864377511095,0.03578980767842097,-0.03578980767842097,-0.0356600807843642,-0.034549993208331645,-0.010085583000973633,-0.012826603489617673,0.0005463006149574643,0.0908203125,1024
00296,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00296/plug.obj,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00296/socket.obj,7964,15936,-0.023768,-0.017879,0.018731,0.023768,0.017879,0.058462,0.047536,0.035758,0.039731,0.035758,0.047536,0.059483660445537476,0.001699792288,0.04652142258054305,0.01439012979887372,0.02376403862764402,0.02384353327148753,6380,12768,-0.02728,-0.012356,0.0,0.02728,0.012356,0.02604,0.05456,0.024712,0.02604,0.024712,0.05456,0.05989554694632982,0.00134828672,0.041432981663709234,0.01473598837404054,0.02673162026994015,0.027289482131661442,0.0070239999999999955,-0.011045999999999997,-0.005088440916833817,0.00296758164229613,0.00593516328459226,0.00013133601951936048,0.00015934851859789766,0.000524457847037181,0.018415233363725858,0.017991582492000186,0.03273686406834517,-0.03273686406834517,-0.03259997384523902,-0.031000018327855088,-0.018415233363725858,-0.01798937115956871,0.0005122592193049508,0.0048828125,1024
00301,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00301/plug.obj,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00301/socket.obj,4176,8352,-0.002784,-0.002871,3.1e-05,0.00278,0.002883,0.068318,0.0055639999999999995,0.0057540000000000004,0.068287,0.0055639999999999995,0.0057540000000000004,0.008004162167272724,3.2015256e-05,0.00638459787097196,0.002241179520918698,0.0027767627744680282,0.003153675505776172,6584,13216,-0.028203,-0.028198,0.0,0.0282,0.028206,0.023648,0.056402999999999995,0.056403999999999996,0.023648,0.056402999999999995,0.056403999999999996,0.079766594668445,0.0031813548119999993,0.06364453434877106,0.018281264258423652,0.028117758621617323,0.02820584791901398,0.050649999999999994,0.050838999999999995,0.057259936477799096,0.025340995847149293,0.050681991694298587,0.0001879791283752147,0.00020219800302721601,0.0003467155222433328,0.011587146311655134,0.015110580643167911,0.044742847399325034,-0.044742847399325034,-0.044671290790863884,-0.04147005211410925,-0.011587146311655134,-0.015110580643167911,-0.0001879791283752147,0.0,1024
00308,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00308/plug.obj,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00308/socket.obj,3358,6720,-0.031694,-0.012861,0.001343,0.018905,0.015679,0.039126,0.050599000000000005,0.028539999999999996,0.037783000000000004,0.028539999999999996,0.050599000000000005,0.05809294622413293,0.00144409546,0.04287982562982871,0.016896570622060406,0.025886642414296324,0.02766225878447389,2614,1864,-0.024613,-0.024517,0.0,0.024613,0.024645,0.049433,0.049226,0.049162,0.049433,0.049162,0.049226,0.06957083670619464,0.002420048612,0.05550947300218083,0.017911317704810727,0.024644114769667526,0.02464600204133323,-0.0013730000000000062,0.020622,0.012629647372352115,-0.0012425276446287985,-0.002485055289257597,0.00011170795454485262,0.0004690693362292278,0.0005310965417457263,0.006406480323493474,0.0068080479492383895,0.02188184660008309,-0.02188184660008309,-0.019769914508632185,-0.014495303451096564,-0.006406480323493474,-0.0068080479492383895,-0.00011170795454485262,0.0,1024
00318,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00318/plug.obj,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00318/socket.obj,3714,7424,-0.004258,-0.004258,0.0,0.004258,0.004258,0.074588,0.008516,0.008516,0.074588,0.008516,0.008516,0.012043442697169277,7.252225599999999e-05,0.009609276986985384,0.003917367960659604,0.004258256269251854,0.004258484947369894,2688,5376,-0.009001,-0.030449,0.0,0.009001,0.030449,0.039918,0.018002,0.060898,0.039918,0.018002,0.060898,0.0635030582570635,0.001096285796,0.03736086759965118,0.011340561398874776,0.030460190386678954,0.03199038287484404,0.052382,0.009486000000000001,0.0277515906126658,0.0262019341174271,0.0524038682348542,0.0004655836365996299,0.000473753605939813,0.000491662701617772,0.0005788451560424434,0.009057163176390971,0.0348790373490995,-0.0348790373490995,-0.03472853576612102,-0.032715982454106514,-0.0005777160131989218,-0.00893436428483774,0.0005803054110914076,0.1171875,1024
00319,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00319/plug.obj,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00319/socket.obj,2882,5760,-0.004051,-0.004051,0.004949,0.004051,0.004051,0.078493,0.008102,0.008102,0.073544,0.008102,0.008102,0.011457958282346815,6.564240399999999e-05,0.009142128011807842,0.003280577573127832,0.004050910144646509,0.004051383220580349,2130,4256,-0.020525,-0.005034,0.0,0.021836,0.00516,0.042302,0.042361,0.010194,0.042302,0.010194,0.042361,0.043570310499237895,0.000431828034,0.023448252161174837,0.009050300325174744,0.02089861284845235,0.022067412470841263,0.034259000000000005,0.002092,0.014306124149366994,0.016847702703805843,0.033695405407611685,9.000000000000067e-05,9.592776607480553e-05,0.0004452188210195947,0.0005118161347640681,0.009248020081303545,0.036418382671856715,-0.036418382671856715,-0.03595450528619292,-0.03290859889585699,-0.0005118161347640681,-0.00923648320515982,0.0005038084229575589,0.01953125,1024
00320,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00320/plug.obj,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00320/socket.obj,2304,4608,-0.00417,-0.004063,0.0,0.00417,0.004313,0.076033,0.00834,0.008376,0.076033,0.00834,0.008376,0.01182002436545712,6.985584e-05,0.009430971207605946,0.0028385602565507715,0.004187525136115103,0.004189255655485759,5404,10816,-0.061892,-0.007603,0.0,0.027458,0.030199,0.013746,0.08935,0.037802,0.013746,0.037802,0.08935,0.09701759481661046,0.0033776087,0.06557823544043805,0.028738393156196307,0.04820969560282199,0.052442656737561676,0.080974,0.029462000000000002,0.0561472642328321,0.04402217046670689,0.08804434093341378,0.0004007657901434426,0.0004306032869191934,0.0004874268612300433,0.027061848439790193,0.027857050795753714,0.06236062645019851,-0.06236062645019851,-0.06231254745191904,-0.06038062997515536,-0.027061848439790193,-0.027857050795753714,-0.0004007657901434426,0.0,1024
00329,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00329/plug.obj,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00329/socket.obj,5712,11424,-0.007059,-0.007035,0.0,0.007059,0.007067,0.036262,0.014118,0.014102,0.036262,0.014102,0.014118,0.019954556572372138,0.00019909203600000002,0.015921427488671883,0.006528734415675501,0.007117696718447176,0.007145158438688324,4164,8376,-0.015091,-0.010062,0.0,0.012583,0.010062,0.02201,0.027674,0.020124,0.02201,0.020124,0.027674,0.03421732970294438,0.000556911576,0.026628590677765542,0.011015714934588899,0.015718962782820794,0.01649501353927267,0.013556,0.006022,0.01070716318909366,0.008601266064373617,0.017202532128747235,0.0004422664771145396,0.0004470557860887333,0.0004573591461320257,0.001647,0.003629429387074245,0.014262092503772635,-0.014262092503772635,-0.01418363269305871,-0.012988502493458565,-0.00164699403397599,-0.0036262122466383852,0.0016471759031602327,0.0009765625,1024
00340,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00340/plug.obj,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00340/socket.obj,5856,11712,-0.014813,-0.01438,0.014746,0.014813,0.01438,0.031601,0.029626,0.02876,0.016854999999999995,0.02876,0.029626,0.04128967759622252,0.00085204376,0.032937149376909294,0.011211519282891578,0.014639359749007002,0.014857919267432858,3554,7104,-0.036813,-0.036894,3e-06,0.036921,0.036894,0.037837,0.073734,0.073788,0.037834,0.073734,0.073788,0.10431381356273003,0.005440684392,0.083230370168093,0.02661917600794808,0.03691740679583445,0.03701103439067272,0.04416200000000001,0.04497399999999999,0.0502932207911837,0.022278047046827447,0.044556094093654894,5.800000000000076e-05,5.800000000000076e-05,5.800000000000076e-05,0.005310554337474974,0.004760271488851168,0.01071649824620074,-0.01071649824620074,-0.010566481494112117,-0.010127587051903541,-0.0052965502886715395,-0.004468298465009503,0.010391746605916068,0.03125,1024
00345,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00345/plug.obj,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00345/socket.obj,490,238,-0.004356,-0.004349,3.6e-05,0.014492,0.004349,0.059762,0.018848,0.008698,0.059726,0.008698,0.018848,0.0207581865296562,0.00016393990399999998,0.014447656167451046,0.0053711225747413785,0.009724008974945197,0.01021955635633587,1942,884,-0.050774,-0.023832,4.8e-05,0.009592,0.023832,0.047712,0.060366,0.047664,0.047664,0.047664,0.060366,0.07691495857113881,0.002877285024,0.060526631114172065,0.017618079556430105,0.029965607276875382,0.038608044706217946,0.041518,0.038966,0.046078974946721016,0.020241598301930185,0.04048319660386037,0.0002980784604531479,0.00032210087592614864,0.00035005270447553244,0.004699457742298321,0.01032244025930127,0.028248373969730445,-0.028248373969730445,-0.028102325594008208,-0.027941328620552448,-0.004699457742298321,-0.010293294466865652,0.0017337467035360861,0.0166015625,1024
00346,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00346/plug.obj,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00346/socket.obj,2380,4756,-0.00432,-0.004308,-0.0002,0.004272,0.004308,0.049183,0.008591999999999999,0.008616,0.049382999999999996,0.008591999999999999,0.008616,0.01216790532507547,7.402867199999999e-05,0.009708564911181708,0.003297556647946888,0.004030200314014616,0.004346318641247444,2782,5576,-0.035029,-0.0108,0.0,0.023173,0.0108,0.00432,0.058202,0.0216,0.00432,0.0216,0.058202,0.06208085698506424,0.0012571632,0.04000837287900872,0.021944602669245722,0.028801430530425515,0.02925372195100366,0.049586,0.013008000000000002,0.03029980796782701,0.0247712302164109,0.0495424604328218,0.0005429545301159223,0.0005751065739934677,0.0007070492212151607,0.022211490845041978,0.021929513616206632,0.04486554107667068,-0.04486554107667068,-0.04476215050232395,-0.04292529024714851,-0.022211490845041978,-0.021929513616206632,-0.0005429545301159223,0.0,873
00360,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00360/plug.obj,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00360/socket.obj,7170,14336,-0.002548,-0.002534,0.0,0.002492,0.002534,0.058602,0.005039999999999999,0.005068,0.058602,0.005039999999999999,0.005068,0.007147462766604664,2.5542719999999993e-05,0.005702806430530298,0.0022271877407120584,0.002539305971293485,0.002553965001786757,3920,7840,-0.016561,-0.016491,0.0,0.016561,0.016491,0.021928,0.033122,0.032982,0.021928,0.032982,0.033122,0.04674269149289544,0.0010924298039999998,0.03729510458894147,0.013481752310127278,0.016895514084210084,0.016998651556600023,0.028054,0.027941999999999998,0.03159229815841117,0.014356208112916598,0.028712416225833197,2.168404344971009e-19,0.0003643611510842649,0.00040307342246202814,0.006780903641930288,0.01179179247364354,0.03676574870345492,-0.03676574870345492,-0.036695266814240846,-0.03477447640448837,-0.006780903641930288,-0.01173605431580457,0.0004928052549213276,0.06640625,1024
00388,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00388/plug.obj,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00388/socket.obj,6914,13824,-0.015743,-0.016563,0.0,0.015743,0.0165,0.064707,0.031486,0.033063,0.064707,0.031486,0.033063,0.04565665521038527,0.001041021618,0.036407003323011666,0.009227112089165395,0.017161851000164933,0.017278043376742776,2290,4576,-0.008316,-0.008353,0.0,0.00839,0.008353,0.014762,0.016706,0.016706,0.014762,0.016706,0.016706,0.023625851773004924,0.00027909043599999995,0.018850702365497633,0.006702881505720497,0.00824202886551606,0.008588313537518677,-0.016357000000000003,-0.014780000000000001,-0.017556300957514034,-0.008919822134648873,-0.017839644269297746,0.0004965381837314564,0.000525455996606519,0.0005726342966572819,0.025558579519534157,0.021663140501313637,0.04996400592947457,-0.04996400592947457,-0.04990315988107966,-0.0430088111080874,-0.025558579519534157,-0.021641198688658696,0.0007028073557440138,0.0185546875,1024
00410,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00410/plug.obj,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00410/socket.obj,2386,4768,-0.022091,-0.022109,0.0,0.022091,0.022038,0.041271,0.044182,0.044147,0.041271,0.044147,0.044182,0.06245803977871864,0.0019505027539999998,0.049834297812928405,0.016575328519791092,0.022548621813723427,0.02265194147635437,3616,7232,-0.016161,-0.016125,0.0,0.016161,0.016172,0.019407,0.032322,0.032297,0.019407,0.032297,0.032322,0.045692536513089306,0.001043903634,0.03645736397082957,0.011431158085336669,0.016172408315679235,0.01617352706630341,-0.011860000000000002,-0.01185,-0.013376933842098836,-0.006376213498044191,-0.012752426996088383,0.00038690130352069066,0.00040704751425254133,0.00044361096280644426,0.01769741544469542,0.016104091736010982,0.023153253870181717,-0.023153253870181717,-0.023094825124019003,-0.022828818027465655,-0.01769741544469542,-0.016094728725297415,0.0004775910885005972,0.0107421875,1024
00417,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00417/plug.obj,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00417/socket.obj,2722,5440,-0.003924,-0.003884,0.0,0.003924,0.003884,0.039965,0.007848,0.007768,0.039965,0.007768,0.007848,0.011042324392989005,6.0963264e-05,0.00881026892330362,0.0035874461270948466,0.003903654825929157,0.003924,7180,14336,-0.014996,-0.008414,0.0,0.014978,0.009958,0.013988,0.029974,0.018372,0.013988,0.018372,0.029974,0.03515638007531492,0.000550682328,0.026479246903875864,0.009990572283168419,0.016639937757140826,0.01750700418635409,0.022126,0.010603999999999999,0.017668977980572244,0.012736282931211668,0.025472565862423337,0.00041052937650597155,0.00042632648595146514,0.00044810262973413704,0.006130906682298175,0.009106903848234893,0.026304840052889137,-0.026304840052889137,-0.026118951450974346,-0.025681618830710583,-0.006130906682298175,-0.00900529115731526,0.000570933902669478,0.103515625,1024
00422,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00422/plug.obj,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00422/socket.obj,640,1280,-0.010599,-0.010572,0.017885,0.010601,0.010572,0.030682,0.0212,0.021144,0.012797,0.021144,0.0212,0.02994175572674388,0.0004482528,0.023890022833774394,0.009626825087016348,0.010600767479078456,0.01060160304443576,4130,8256,-0.008209,-0.0082,0.0,0.008172,0.0082,0.030785,0.016381,0.0164,0.030785,0.016381,0.0164,0.02317967128757438,0.0002686484,0.018494695631716407,0.007602431992353173,0.008309338408299321,0.008383302021728215,-0.004799999999999999,-0.004763,-0.005395327202057987,-0.0022914290707791354,-0.004582858141558271,0.0003434067286359691,0.0003523773226429174,0.00036314293606087253,0.002080080628127979,0.001485223484987102,0.002460203646734249,-0.002460203646734249,-0.002426919487234174,-0.0024148294648367132,-0.002080080628127979,-0.001485223484987102,-0.0003434067286359691,0.0,1024
00426,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00426/plug.obj,/home/gpuserver/hx/github/SRSA_restore/data/mesh/00426/socket.obj,2274,4544,-0.004099,-0.004069,0.016385,0.004099,0.004069,0.045945,0.008198,0.008138,0.02956,0.008138,0.008198,0.011551374290533573,6.6715324e-05,0.009216538870781095,0.003449739711722102,0.004144137506634097,0.004178818600352,2217,4442,-0.022994,-0.037999,0.0,0.017399,0.021669,0.026276,0.040393,0.059668,0.026276,0.040393,0.059668,0.07205459508594854,0.002410169524,0.05539605714734871,0.017072094464584908,0.032319102624072546,0.050122404148144825,0.05147,0.032255,0.04617951827656761,0.02817496511743845,0.0563499302348769,1.410352041198576e-06,3.799999999999984e-05,0.00037010776715242475,0.006249676163774808,0.0074955052213780075,0.019928280214346873,-0.019928280214346873,-0.01976862946495591,-0.019275783456850402,-0.006249676163774808,-0.007493642492884235,0.00045778656135680285,0.015625,1024
